source_id,target_id,relationship_type,claim_id
CLM_000472,VEH_003760,involves_vehicle,CLM_000472
CLM_000472,REP_003763,used_repair_shop,CLM_000472
CLM_000472,BRO_003764,policy_sold_by,CLM_000472
CLM_000472,ADJ_003765,handled_by,CLM_000472
CLM_000472,WIT_003766,witnessed_by,CLM_000472
CLA_003767,CLM_000473,filed_claim,CLM_000473
CLA_003767,ADD_003769,lives_at,CLM_000473
CLA_003767,PHO_003770,uses_phone,CLM_000473
CLM_000473,VEH_003768,involves_vehicle,CLM_000473
CLM_000473,REP_003771,used_repair_shop,CLM_000473
CLM_000473,BRO_003772,policy_sold_by,CLM_000473
CLM_000473,ADJ_003773,handled_by,CLM_000473
CLM_000473,WIT_003774,witnessed_by,CLM_000473
CLA_003775,CLM_000474,filed_claim,CLM_000474
CLA_003775,ADD_003777,lives_at,CLM_000474
CLA_003775,PHO_003778,uses_phone,CLM_000474
CLM_000474,VEH_003776,involves_vehicle,CLM_000474
CLM_000474,REP_003779,used_repair_shop,CLM_000474
CLM_000474,BRO_003780,policy_sold_by,CLM_000474
CLM_000474,ADJ_003781,handled_by,CLM_000474
CLA_003782,CLM_000475,filed_claim,CLM_000475
CLA_003782,ADD_003784,lives_at,CLM_000475
CLA_003782,PHO_003785,uses_phone,CLM_000475
CLM_000475,VEH_003783,involves_vehicle,CLM_000475
CLM_000475,REP_003786,used_repair_shop,CLM_000475
CLM_000475,BRO_003787,policy_sold_by,CLM_000475
CLM_000475,ADJ_003788,handled_by,CLM_000475
CLM_000475,MED_003789,visited_clinic,CLM_000475
CLA_003790,CLM_000476,filed_claim,CLM_000476
CLA_003790,ADD_003792,lives_at,CLM_000476
CLA_003790,PHO_003793,uses_phone,CLM_000476
CLM_000476,VEH_003791,involves_vehicle,CLM_000476
CLM_000476,REP_003794,used_repair_shop,CLM_000476
CLM_000476,BRO_003795,policy_sold_by,CLM_000476
CLM_000476,ADJ_003796,handled_by,CLM_000476
CLM_000476,MED_003797,visited_clinic,CLM_000476
CLA_003798,CLM_000477,filed_claim,CLM_000477
CLA_003798,ADD_003800,lives_at,CLM_000477
CLA_003798,PHO_003801,uses_phone,CLM_000477
CLM_000477,VEH_003799,involves_vehicle,CLM_000477
CLM_000477,REP_003802,used_repair_shop,CLM_000477
CLM_000477,BRO_003803,policy_sold_by,CLM_000477
CLM_000477,ADJ_003804,handled_by,CLM_000477
CLM_000477,MED_003805,visited_clinic,CLM_000477
CLA_003806,CLM_000478,filed_claim,CLM_000478
CLA_003806,ADD_003808,lives_at,CLM_000478
CLA_003806,PHO_003809,uses_phone,CLM_000478
CLM_000478,VEH_003807,involves_vehicle,CLM_000478
CLM_000478,REP_003810,used_repair_shop,CLM_000478
CLM_000478,BRO_003811,policy_sold_by,CLM_000478
CLM_000478,ADJ_003812,handled_by,CLM_000478
CLM_000478,MED_003813,visited_clinic,CLM_000478
CLA_003814,CLM_000479,filed_claim,CLM_000479
CLA_003814,ADD_003816,lives_at,CLM_000479
CLA_003814,PHO_003817,uses_phone,CLM_000479
CLM_000479,VEH_003815,involves_vehicle,CLM_000479
CLM_000479,REP_003818,used_repair_shop,CLM_000479
CLM_000479,BRO_003819,policy_sold_by,CLM_000479
CLM_000479,ADJ_003820,handled_by,CLM_000479
CLM_000479,TOW_003821,used_tow_company,CLM_000479
CLA_003822,CLM_000480,filed_claim,CLM_000480
CLA_003822,ADD_003824,lives_at,CLM_000480
CLA_003822,PHO_003825,uses_phone,CLM_000480
CLM_000480,VEH_003823,involves_vehicle,CLM_000480
CLM_000480,REP_003826,used_repair_shop,CLM_000480
CLM_000480,BRO_003827,policy_sold_by,CLM_000480
CLM_000480,ADJ_003828,handled_by,CLM_000480
CLA_003829,CLM_000481,filed_claim,CLM_000481
CLA_003829,ADD_003831,lives_at,CLM_000481
CLA_003829,PHO_003832,uses_phone,CLM_000481
CLM_000481,VEH_003830,involves_vehicle,CLM_000481
CLM_000481,REP_003833,used_repair_shop,CLM_000481
CLM_000481,BRO_003834,policy_sold_by,CLM_000481
CLM_000481,ADJ_003835,handled_by,CLM_000481
CLM_000481,TOW_003836,used_tow_company,CLM_000481
CLA_003837,CLM_000482,filed_claim,CLM_000482
CLA_003837,ADD_003839,lives_at,CLM_000482
CLA_003837,PHO_003840,uses_phone,CLM_000482
CLM_000482,VEH_003838,involves_vehicle,CLM_000482
CLM_000482,REP_003841,used_repair_shop,CLM_000482
CLM_000482,BRO_003842,policy_sold_by,CLM_000482
CLM_000482,ADJ_003843,handled_by,CLM_000482
CLM_000482,WIT_003844,witnessed_by,CLM_000482
CLA_003845,CLM_000483,filed_claim,CLM_000483
CLA_003845,ADD_003847,lives_at,CLM_000483
CLA_003845,PHO_003848,uses_phone,CLM_000483
CLM_000483,VEH_003846,involves_vehicle,CLM_000483
CLM_000483,REP_003849,used_repair_shop,CLM_000483
CLM_000483,BRO_003850,policy_sold_by,CLM_000483
CLM_000483,ADJ_003851,handled_by,CLM_000483
CLM_000483,WIT_003852,witnessed_by,CLM_000483
CLA_003853,CLM_000484,filed_claim,CLM_000484
CLA_003853,ADD_003855,lives_at,CLM_000484
CLA_003853,PHO_003856,uses_phone,CLM_000484
CLM_000484,VEH_003854,involves_vehicle,CLM_000484
CLM_000484,REP_003857,used_repair_shop,CLM_000484
CLM_000484,BRO_003858,policy_sold_by,CLM_000484
CLM_000484,ADJ_003859,handled_by,CLM_000484
CLA_003860,CLM_000485,filed_claim,CLM_000485
CLA_003860,ADD_003862,lives_at,CLM_000485
CLA_003860,PHO_003863,uses_phone,CLM_000485
CLM_000485,VEH_003861,involves_vehicle,CLM_000485
CLM_000485,REP_003864,used_repair_shop,CLM_000485
CLM_000485,BRO_003865,policy_sold_by,CLM_000485
CLM_000485,ADJ_003866,handled_by,CLM_000485
CLM_000485,MED_003867,visited_clinic,CLM_000485
CLM_000485,LAW_003868,retained_lawyer,CLM_000485
CLM_000485,WIT_003869,witnessed_by,CLM_000485
CLA_003870,CLM_000486,filed_claim,CLM_000486
CLA_003870,ADD_003872,lives_at,CLM_000486
CLA_003870,PHO_003873,uses_phone,CLM_000486
CLM_000486,VEH_003871,involves_vehicle,CLM_000486
CLM_000486,REP_003874,used_repair_shop,CLM_000486
CLM_000486,BRO_003875,policy_sold_by,CLM_000486
CLM_000486,ADJ_003876,handled_by,CLM_000486
CLM_000486,TOW_003877,used_tow_company,CLM_000486
CLA_003878,CLM_000487,filed_claim,CLM_000487
CLA_003878,ADD_003880,lives_at,CLM_000487
CLA_003878,PHO_003881,uses_phone,CLM_000487
CLM_000487,VEH_003879,involves_vehicle,CLM_000487
CLM_000487,REP_003882,used_repair_shop,CLM_000487
CLM_000487,BRO_003883,policy_sold_by,CLM_000487
CLM_000487,ADJ_003884,handled_by,CLM_000487
CLM_000487,MED_003885,visited_clinic,CLM_000487
CLA_003886,CLM_000488,filed_claim,CLM_000488
CLA_003886,ADD_003888,lives_at,CLM_000488
CLA_003886,PHO_003889,uses_phone,CLM_000488
CLM_000488,VEH_003887,involves_vehicle,CLM_000488
CLM_000488,REP_003890,used_repair_shop,CLM_000488
CLM_000488,BRO_003891,policy_sold_by,CLM_000488
CLM_000488,ADJ_003892,handled_by,CLM_000488
CLM_000488,WIT_003893,witnessed_by,CLM_000488
CLA_003894,CLM_000489,filed_claim,CLM_000489
CLA_003894,ADD_003896,lives_at,CLM_000489
CLA_003894,PHO_003897,uses_phone,CLM_000489
CLM_000489,VEH_003895,involves_vehicle,CLM_000489
CLM_000489,REP_003898,used_repair_shop,CLM_000489
CLM_000489,BRO_003899,policy_sold_by,CLM_000489
CLM_000489,ADJ_003900,handled_by,CLM_000489
CLM_000489,WIT_003901,witnessed_by,CLM_000489
CLA_003902,CLM_000490,filed_claim,CLM_000490
CLA_003902,ADD_003904,lives_at,CLM_000490
CLA_003902,PHO_003905,uses_phone,CLM_000490
CLM_000490,VEH_003903,involves_vehicle,CLM_000490
CLM_000490,REP_003906,used_repair_shop,CLM_000490
CLM_000490,BRO_003907,policy_sold_by,CLM_000490
CLM_000490,ADJ_003908,handled_by,CLM_000490
CLM_000490,MED_003909,visited_clinic,CLM_000490
CLA_003910,CLM_000491,filed_claim,CLM_000491
CLA_003910,ADD_003912,lives_at,CLM_000491
CLA_003910,PHO_003913,uses_phone,CLM_000491
CLM_000491,VEH_003911,involves_vehicle,CLM_000491
CLM_000491,REP_003914,used_repair_shop,CLM_000491
CLM_000491,BRO_003915,policy_sold_by,CLM_000491
CLM_000491,ADJ_003916,handled_by,CLM_000491
CLM_000491,TOW_003917,used_tow_company,CLM_000491
CLM_000491,WIT_003918,witnessed_by,CLM_000491
CLA_003919,CLM_000492,filed_claim,CLM_000492
CLA_003919,ADD_003921,lives_at,CLM_000492
CLA_003919,PHO_003922,uses_phone,CLM_000492
CLM_000492,VEH_003920,involves_vehicle,CLM_000492
CLM_000492,REP_003923,used_repair_shop,CLM_000492
CLM_000492,BRO_003924,policy_sold_by,CLM_000492
CLM_000492,ADJ_003925,handled_by,CLM_000492
CLM_000492,WIT_003926,witnessed_by,CLM_000492
CLA_003927,CLM_000493,filed_claim,CLM_000493
CLA_003927,ADD_003929,lives_at,CLM_000493
CLA_003927,PHO_003930,uses_phone,CLM_000493
CLM_000493,VEH_003928,involves_vehicle,CLM_000493
CLM_000493,REP_003931,used_repair_shop,CLM_000493
CLM_000493,BRO_003932,policy_sold_by,CLM_000493
CLM_000493,ADJ_003933,handled_by,CLM_000493
CLM_000493,MED_003934,visited_clinic,CLM_000493
CLM_000493,LAW_003935,retained_lawyer,CLM_000493
CLM_000493,TOW_003936,used_tow_company,CLM_000493
CLM_000493,WIT_003937,witnessed_by,CLM_000493
CLA_003938,CLM_000494,filed_claim,CLM_000494
CLA_003938,ADD_003940,lives_at,CLM_000494
CLA_003938,PHO_003941,uses_phone,CLM_000494
CLM_000494,VEH_003939,involves_vehicle,CLM_000494
CLM_000494,REP_003942,used_repair_shop,CLM_000494
CLM_000494,BRO_003943,policy_sold_by,CLM_000494
CLM_000494,ADJ_003944,handled_by,CLM_000494
CLM_000494,MED_003945,visited_clinic,CLM_000494
CLA_003946,CLM_000495,filed_claim,CLM_000495
CLA_003946,ADD_003948,lives_at,CLM_000495
CLA_003946,PHO_003949,uses_phone,CLM_000495
CLM_000495,VEH_003947,involves_vehicle,CLM_000495
CLM_000495,REP_003950,used_repair_shop,CLM_000495
CLM_000495,BRO_003951,policy_sold_by,CLM_000495
CLM_000495,ADJ_003952,handled_by,CLM_000495
CLM_000495,MED_003953,visited_clinic,CLM_000495
CLM_000495,TOW_003954,used_tow_company,CLM_000495
CLA_003955,CLM_000496,filed_claim,CLM_000496
CLA_003955,ADD_003957,lives_at,CLM_000496
CLA_003955,PHO_003958,uses_phone,CLM_000496
CLM_000496,VEH_003956,involves_vehicle,CLM_000496
CLM_000496,REP_003959,used_repair_shop,CLM_000496
CLM_000496,BRO_003960,policy_sold_by,CLM_000496
CLM_000496,ADJ_003961,handled_by,CLM_000496
CLM_000496,WIT_003962,witnessed_by,CLM_000496
CLA_003963,CLM_000497,filed_claim,CLM_000497
CLA_003963,ADD_003965,lives_at,CLM_000497
CLA_003963,PHO_003966,uses_phone,CLM_000497
CLM_000497,VEH_003964,involves_vehicle,CLM_000497
CLM_000497,REP_003967,used_repair_shop,CLM_000497
CLM_000497,BRO_003968,policy_sold_by,CLM_000497
CLM_000497,ADJ_003969,handled_by,CLM_000497
CLM_000497,MED_003970,visited_clinic,CLM_000497
CLM_000497,WIT_003971,witnessed_by,CLM_000497
CLA_003972,CLM_000498,filed_claim,CLM_000498
CLA_003972,ADD_003974,lives_at,CLM_000498
CLA_003972,PHO_003975,uses_phone,CLM_000498
CLM_000498,VEH_003973,involves_vehicle,CLM_000498
CLM_000498,REP_003976,used_repair_shop,CLM_000498
CLM_000498,BRO_003977,policy_sold_by,CLM_000498
CLM_000498,ADJ_003978,handled_by,CLM_000498
CLM_000498,MED_003979,visited_clinic,CLM_000498
CLM_000498,LAW_003980,retained_lawyer,CLM_000498
CLM_000498,TOW_003981,used_tow_company,CLM_000498
CLM_000498,WIT_003982,witnessed_by,CLM_000498
CLA_003983,CLM_000499,filed_claim,CLM_000499
CLA_003983,ADD_003985,lives_at,CLM_000499
CLA_003983,PHO_003986,uses_phone,CLM_000499
CLM_000499,VEH_003984,involves_vehicle,CLM_000499
CLM_000499,REP_003987,used_repair_shop,CLM_000499
CLM_000499,BRO_003988,policy_sold_by,CLM_000499
CLM_000499,ADJ_003989,handled_by,CLM_000499
CLM_000499,TOW_003990,used_tow_company,CLM_000499
CLA_003991,CLM_000500,filed_claim,CLM_000500
CLA_003991,ADD_003993,lives_at,CLM_000500
CLA_003991,PHO_003994,uses_phone,CLM_000500
CLM_000500,VEH_003992,involves_vehicle,CLM_000500
CLM_000500,REP_003995,used_repair_shop,CLM_000500
CLM_000500,BRO_003996,policy_sold_by,CLM_000500
CLM_000500,ADJ_003997,handled_by,CLM_000500
CLM_000500,TOW_003998,used_tow_company,CLM_000500
CLM_000500,WIT_003999,witnessed_by,CLM_000500
CLA_004000,CLM_000501,filed_claim,CLM_000501
CLA_004000,ADD_004002,lives_at,CLM_000501
CLA_004000,PHO_004003,uses_phone,CLM_000501
CLM_000501,VEH_004001,involves_vehicle,CLM_000501
CLM_000501,REP_004004,used_repair_shop,CLM_000501
CLM_000501,BRO_004005,policy_sold_by,CLM_000501
CLM_000501,ADJ_004006,handled_by,CLM_000501
CLM_000501,TOW_004007,used_tow_company,CLM_000501
CLA_004008,CLM_000502,filed_claim,CLM_000502
CLA_004008,ADD_004010,lives_at,CLM_000502
CLA_004008,PHO_004011,uses_phone,CLM_000502
CLM_000502,VEH_004009,involves_vehicle,CLM_000502
CLM_000502,REP_004012,used_repair_shop,CLM_000502
CLM_000502,BRO_004013,policy_sold_by,CLM_000502
CLM_000502,ADJ_004014,handled_by,CLM_000502
CLA_004015,CLM_000503,filed_claim,CLM_000503
CLA_004015,ADD_004017,lives_at,CLM_000503
CLA_004015,PHO_004018,uses_phone,CLM_000503
CLM_000503,VEH_004016,involves_vehicle,CLM_000503
CLM_000503,REP_004019,used_repair_shop,CLM_000503
CLM_000503,BRO_004020,policy_sold_by,CLM_000503
CLM_000503,ADJ_004021,handled_by,CLM_000503
CLM_000503,WIT_004022,witnessed_by,CLM_000503
CLA_004023,CLM_000504,filed_claim,CLM_000504
CLA_004023,ADD_004025,lives_at,CLM_000504
CLA_004023,PHO_004026,uses_phone,CLM_000504
CLM_000504,VEH_004024,involves_vehicle,CLM_000504
CLM_000504,REP_004027,used_repair_shop,CLM_000504
CLM_000504,BRO_004028,policy_sold_by,CLM_000504
CLM_000504,ADJ_004029,handled_by,CLM_000504
CLM_000504,MED_004030,visited_clinic,CLM_000504
CLM_000504,TOW_004031,used_tow_company,CLM_000504
CLM_000504,WIT_004032,witnessed_by,CLM_000504
CLA_004033,CLM_000505,filed_claim,CLM_000505
CLA_004033,ADD_004035,lives_at,CLM_000505
CLA_004033,PHO_004036,uses_phone,CLM_000505
CLM_000505,VEH_004034,involves_vehicle,CLM_000505
CLM_000505,REP_004037,used_repair_shop,CLM_000505
CLM_000505,BRO_004038,policy_sold_by,CLM_000505
CLM_000505,ADJ_004039,handled_by,CLM_000505
CLA_004040,CLM_000506,filed_claim,CLM_000506
CLA_004040,ADD_004042,lives_at,CLM_000506
CLA_004040,PHO_004043,uses_phone,CLM_000506
CLM_000506,VEH_004041,involves_vehicle,CLM_000506
CLM_000506,REP_004044,used_repair_shop,CLM_000506
CLM_000506,BRO_004045,policy_sold_by,CLM_000506
CLM_000506,ADJ_004046,handled_by,CLM_000506
CLA_004047,CLM_000507,filed_claim,CLM_000507
CLA_004047,ADD_004049,lives_at,CLM_000507
CLA_004047,PHO_004050,uses_phone,CLM_000507
CLM_000507,VEH_004048,involves_vehicle,CLM_000507
CLM_000507,REP_004051,used_repair_shop,CLM_000507
CLM_000507,BRO_004052,policy_sold_by,CLM_000507
CLM_000507,ADJ_004053,handled_by,CLM_000507
CLA_004054,CLM_000508,filed_claim,CLM_000508
CLA_004054,ADD_004056,lives_at,CLM_000508
CLA_004054,PHO_004057,uses_phone,CLM_000508
CLM_000508,VEH_004055,involves_vehicle,CLM_000508
CLM_000508,REP_004058,used_repair_shop,CLM_000508
CLM_000508,BRO_004059,policy_sold_by,CLM_000508
CLM_000508,ADJ_004060,handled_by,CLM_000508
CLA_004061,CLM_000509,filed_claim,CLM_000509
CLA_004061,ADD_004063,lives_at,CLM_000509
CLA_004061,PHO_004064,uses_phone,CLM_000509
CLM_000509,VEH_004062,involves_vehicle,CLM_000509
CLM_000509,REP_004065,used_repair_shop,CLM_000509
CLM_000509,BRO_004066,policy_sold_by,CLM_000509
CLM_000509,ADJ_004067,handled_by,CLM_000509
CLM_000509,TOW_004068,used_tow_company,CLM_000509
CLM_000509,WIT_004069,witnessed_by,CLM_000509
CLA_004070,CLM_000510,filed_claim,CLM_000510
CLA_004070,ADD_004072,lives_at,CLM_000510
CLA_004070,PHO_004073,uses_phone,CLM_000510
CLM_000510,VEH_004071,involves_vehicle,CLM_000510
CLM_000510,REP_004074,used_repair_shop,CLM_000510
CLM_000510,BRO_004075,policy_sold_by,CLM_000510
CLM_000510,ADJ_004076,handled_by,CLM_000510
CLM_000510,MED_004077,visited_clinic,CLM_000510
CLA_004078,CLM_000511,filed_claim,CLM_000511
CLA_004078,ADD_004080,lives_at,CLM_000511
CLA_004078,PHO_004081,uses_phone,CLM_000511
CLM_000511,VEH_004079,involves_vehicle,CLM_000511
CLM_000511,REP_004082,used_repair_shop,CLM_000511
CLM_000511,BRO_004083,policy_sold_by,CLM_000511
CLM_000511,ADJ_004084,handled_by,CLM_000511
CLA_004085,CLM_000512,filed_claim,CLM_000512
CLA_004085,ADD_004087,lives_at,CLM_000512
CLA_004085,PHO_004088,uses_phone,CLM_000512
CLM_000512,VEH_004086,involves_vehicle,CLM_000512
CLM_000512,REP_004089,used_repair_shop,CLM_000512
CLM_000512,BRO_004090,policy_sold_by,CLM_000512
CLM_000512,ADJ_004091,handled_by,CLM_000512
CLA_004092,CLM_000513,filed_claim,CLM_000513
CLA_004092,ADD_004094,lives_at,CLM_000513
CLA_004092,PHO_004095,uses_phone,CLM_000513
CLM_000513,VEH_004093,involves_vehicle,CLM_000513
CLM_000513,REP_004096,used_repair_shop,CLM_000513
CLM_000513,BRO_004097,policy_sold_by,CLM_000513
CLM_000513,ADJ_004098,handled_by,CLM_000513
CLM_000513,WIT_004099,witnessed_by,CLM_000513
CLA_004100,CLM_000514,filed_claim,CLM_000514
CLA_004100,ADD_004102,lives_at,CLM_000514
CLA_004100,PHO_004103,uses_phone,CLM_000514
CLM_000514,VEH_004101,involves_vehicle,CLM_000514
CLM_000514,REP_004104,used_repair_shop,CLM_000514
CLM_000514,BRO_004105,policy_sold_by,CLM_000514
CLM_000514,ADJ_004106,handled_by,CLM_000514
CLA_004107,CLM_000515,filed_claim,CLM_000515
CLA_004107,ADD_004109,lives_at,CLM_000515
CLA_004107,PHO_004110,uses_phone,CLM_000515
CLM_000515,VEH_004108,involves_vehicle,CLM_000515
CLM_000515,REP_004111,used_repair_shop,CLM_000515
CLM_000515,BRO_004112,policy_sold_by,CLM_000515
CLM_000515,ADJ_004113,handled_by,CLM_000515
CLA_004114,CLM_000516,filed_claim,CLM_000516
CLA_004114,ADD_004116,lives_at,CLM_000516
CLA_004114,PHO_004117,uses_phone,CLM_000516
CLM_000516,VEH_004115,involves_vehicle,CLM_000516
CLM_000516,REP_004118,used_repair_shop,CLM_000516
CLM_000516,BRO_004119,policy_sold_by,CLM_000516
CLM_000516,ADJ_004120,handled_by,CLM_000516
CLM_000516,MED_004121,visited_clinic,CLM_000516
CLM_000516,TOW_004122,used_tow_company,CLM_000516
CLM_000516,WIT_004123,witnessed_by,CLM_000516
CLA_004124,CLM_000517,filed_claim,CLM_000517
CLA_004124,ADD_004126,lives_at,CLM_000517
CLA_004124,PHO_004127,uses_phone,CLM_000517
CLM_000517,VEH_004125,involves_vehicle,CLM_000517
CLM_000517,REP_004128,used_repair_shop,CLM_000517
CLM_000517,BRO_004129,policy_sold_by,CLM_000517
CLM_000517,ADJ_004130,handled_by,CLM_000517
CLM_000517,WIT_004131,witnessed_by,CLM_000517
CLA_004132,CLM_000518,filed_claim,CLM_000518
CLA_004132,ADD_004134,lives_at,CLM_000518
CLA_004132,PHO_004135,uses_phone,CLM_000518
CLM_000518,VEH_004133,involves_vehicle,CLM_000518
CLM_000518,REP_004136,used_repair_shop,CLM_000518
CLM_000518,BRO_004137,policy_sold_by,CLM_000518
CLM_000518,ADJ_004138,handled_by,CLM_000518
CLA_004139,CLM_000519,filed_claim,CLM_000519
CLA_004139,ADD_004141,lives_at,CLM_000519
CLA_004139,PHO_004142,uses_phone,CLM_000519
CLM_000519,VEH_004140,involves_vehicle,CLM_000519
CLM_000519,REP_004143,used_repair_shop,CLM_000519
CLM_000519,BRO_004144,policy_sold_by,CLM_000519
CLM_000519,ADJ_004145,handled_by,CLM_000519
CLM_000519,TOW_004146,used_tow_company,CLM_000519
CLA_004147,CLM_000520,filed_claim,CLM_000520
CLA_004147,ADD_004149,lives_at,CLM_000520
CLA_004147,PHO_004150,uses_phone,CLM_000520
CLM_000520,VEH_004148,involves_vehicle,CLM_000520
CLM_000520,REP_004151,used_repair_shop,CLM_000520
CLM_000520,BRO_004152,policy_sold_by,CLM_000520
CLM_000520,ADJ_004153,handled_by,CLM_000520
CLM_000520,MED_004154,visited_clinic,CLM_000520
CLM_000520,TOW_004155,used_tow_company,CLM_000520
CLA_004156,CLM_000521,filed_claim,CLM_000521
CLA_004156,ADD_004158,lives_at,CLM_000521
CLA_004156,PHO_004159,uses_phone,CLM_000521
CLM_000521,VEH_004157,involves_vehicle,CLM_000521
CLM_000521,REP_004160,used_repair_shop,CLM_000521
CLM_000521,BRO_004161,policy_sold_by,CLM_000521
CLM_000521,ADJ_004162,handled_by,CLM_000521
CLM_000521,WIT_004163,witnessed_by,CLM_000521
CLA_004164,CLM_000522,filed_claim,CLM_000522
CLA_004164,ADD_004166,lives_at,CLM_000522
CLA_004164,PHO_004167,uses_phone,CLM_000522
CLM_000522,VEH_004165,involves_vehicle,CLM_000522
CLM_000522,REP_004168,used_repair_shop,CLM_000522
CLM_000522,BRO_004169,policy_sold_by,CLM_000522
CLM_000522,ADJ_004170,handled_by,CLM_000522
CLM_000522,MED_004171,visited_clinic,CLM_000522
CLM_000522,WIT_004172,witnessed_by,CLM_000522
CLA_004173,CLM_000523,filed_claim,CLM_000523
CLA_004173,ADD_004175,lives_at,CLM_000523
CLA_004173,PHO_004176,uses_phone,CLM_000523
CLM_000523,VEH_004174,involves_vehicle,CLM_000523
CLM_000523,REP_004177,used_repair_shop,CLM_000523
CLM_000523,BRO_004178,policy_sold_by,CLM_000523
CLM_000523,ADJ_004179,handled_by,CLM_000523
CLM_000523,MED_004180,visited_clinic,CLM_000523
CLM_000523,TOW_004181,used_tow_company,CLM_000523
CLA_004182,CLM_000524,filed_claim,CLM_000524
CLA_004182,ADD_004184,lives_at,CLM_000524
CLA_004182,PHO_004185,uses_phone,CLM_000524
CLM_000524,VEH_004183,involves_vehicle,CLM_000524
CLM_000524,REP_004186,used_repair_shop,CLM_000524
CLM_000524,BRO_004187,policy_sold_by,CLM_000524
CLM_000524,ADJ_004188,handled_by,CLM_000524
CLA_004189,CLM_000525,filed_claim,CLM_000525
CLA_004189,ADD_004191,lives_at,CLM_000525
CLA_004189,PHO_004192,uses_phone,CLM_000525
CLM_000525,VEH_004190,involves_vehicle,CLM_000525
CLM_000525,REP_004193,used_repair_shop,CLM_000525
CLM_000525,BRO_004194,policy_sold_by,CLM_000525
CLM_000525,ADJ_004195,handled_by,CLM_000525
CLA_004196,CLM_000526,filed_claim,CLM_000526
CLA_004196,ADD_004198,lives_at,CLM_000526
CLA_004196,PHO_004199,uses_phone,CLM_000526
CLM_000526,VEH_004197,involves_vehicle,CLM_000526
CLM_000526,REP_004200,used_repair_shop,CLM_000526
CLM_000526,BRO_004201,policy_sold_by,CLM_000526
CLM_000526,ADJ_004202,handled_by,CLM_000526
CLM_000526,WIT_004203,witnessed_by,CLM_000526
CLA_004204,CLM_000527,filed_claim,CLM_000527
CLA_004204,ADD_004206,lives_at,CLM_000527
CLA_004204,PHO_004207,uses_phone,CLM_000527
CLM_000527,VEH_004205,involves_vehicle,CLM_000527
CLM_000527,REP_004208,used_repair_shop,CLM_000527
CLM_000527,BRO_004209,policy_sold_by,CLM_000527
CLM_000527,ADJ_004210,handled_by,CLM_000527
CLA_004211,CLM_000528,filed_claim,CLM_000528
CLA_004211,ADD_004213,lives_at,CLM_000528
CLA_004211,PHO_004214,uses_phone,CLM_000528
CLM_000528,VEH_004212,involves_vehicle,CLM_000528
CLM_000528,REP_004215,used_repair_shop,CLM_000528
CLM_000528,BRO_004216,policy_sold_by,CLM_000528
CLM_000528,ADJ_004217,handled_by,CLM_000528
CLM_000528,TOW_004218,used_tow_company,CLM_000528
CLA_004219,CLM_000529,filed_claim,CLM_000529
CLA_004219,ADD_004221,lives_at,CLM_000529
CLA_004219,PHO_004222,uses_phone,CLM_000529
CLM_000529,VEH_004220,involves_vehicle,CLM_000529
CLM_000529,REP_004223,used_repair_shop,CLM_000529
CLM_000529,BRO_004224,policy_sold_by,CLM_000529
CLM_000529,ADJ_004225,handled_by,CLM_000529
CLM_000529,MED_004226,visited_clinic,CLM_000529
CLA_004227,CLM_000530,filed_claim,CLM_000530
CLA_004227,ADD_004229,lives_at,CLM_000530
CLA_004227,PHO_004230,uses_phone,CLM_000530
CLM_000530,VEH_004228,involves_vehicle,CLM_000530
CLM_000530,REP_004231,used_repair_shop,CLM_000530
CLM_000530,BRO_004232,policy_sold_by,CLM_000530
CLM_000530,ADJ_004233,handled_by,CLM_000530
CLM_000530,MED_004234,visited_clinic,CLM_000530
CLM_000530,WIT_004235,witnessed_by,CLM_000530
CLA_004236,CLM_000531,filed_claim,CLM_000531
CLA_004236,ADD_004238,lives_at,CLM_000531
CLA_004236,PHO_004239,uses_phone,CLM_000531
CLM_000531,VEH_004237,involves_vehicle,CLM_000531
CLM_000531,REP_004240,used_repair_shop,CLM_000531
CLM_000531,BRO_004241,policy_sold_by,CLM_000531
CLM_000531,ADJ_004242,handled_by,CLM_000531
CLM_000531,MED_004243,visited_clinic,CLM_000531
CLA_004244,CLM_000532,filed_claim,CLM_000532
CLA_004244,ADD_004246,lives_at,CLM_000532
CLA_004244,PHO_004247,uses_phone,CLM_000532
CLM_000532,VEH_004245,involves_vehicle,CLM_000532
CLM_000532,REP_004248,used_repair_shop,CLM_000532
CLM_000532,BRO_004249,policy_sold_by,CLM_000532
CLM_000532,ADJ_004250,handled_by,CLM_000532
CLM_000532,WIT_004251,witnessed_by,CLM_000532
CLA_004252,CLM_000533,filed_claim,CLM_000533
CLA_004252,ADD_004254,lives_at,CLM_000533
CLA_004252,PHO_004255,uses_phone,CLM_000533
CLM_000533,VEH_004253,involves_vehicle,CLM_000533
CLM_000533,REP_004256,used_repair_shop,CLM_000533
CLM_000533,BRO_004257,policy_sold_by,CLM_000533
CLM_000533,ADJ_004258,handled_by,CLM_000533
CLM_000533,MED_004259,visited_clinic,CLM_000533
CLA_004260,CLM_000534,filed_claim,CLM_000534
CLA_004260,ADD_004262,lives_at,CLM_000534
CLA_004260,PHO_004263,uses_phone,CLM_000534
CLM_000534,VEH_004261,involves_vehicle,CLM_000534
CLM_000534,REP_004264,used_repair_shop,CLM_000534
CLM_000534,BRO_004265,policy_sold_by,CLM_000534
CLM_000534,ADJ_004266,handled_by,CLM_000534
CLA_004267,CLM_000535,filed_claim,CLM_000535
