node_id,entity_type,entity_name,component_id,num_neighbors,connected_claim_count,total_connected_claim_amount,fraud_claim_count,avg_claim_to_vehicle_ratio,degree_centrality,betweenness_centrality,eigenvector_centrality,kmeans_cluster
ADJ_004536,Adjuster,Adjuster_4536,COMP_1138,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_004537,Witness,Witness_4537,COMP_1137,1,1,6374.03,0,0.22,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004538,Claimant,Claimant_4538,COMP_1139,3,1,7629.02,0,0.2,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_004539,Vehicle,Vehicle_4539,COMP_1139,1,1,7629.02,0,0.2,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_004540,Address,Address_4540,COMP_1139,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_004541,Phone,Phone_4541,COMP_1139,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_004542,RepairShop,RepairShop_4542,COMP_1139,1,1,7629.02,0,0.2,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_004543,Broker,Broker_4543,COMP_1139,1,1,7629.02,0,0.2,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_004544,Adjuster,Adjuster_4544,COMP_1140,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_004545,Claimant,Claimant_4545,COMP_1141,3,1,9812.37,0,0.27,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004546,Vehicle,Vehicle_4546,COMP_1141,1,1,9812.37,0,0.27,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004547,Address,Address_4547,COMP_1141,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004548,Phone,Phone_4548,COMP_1141,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004549,RepairShop,RepairShop_4549,COMP_1141,1,1,9812.37,0,0.27,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004550,Broker,Broker_4550,COMP_1141,1,1,9812.37,0,0.27,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004551,Adjuster,Adjuster_4551,COMP_1142,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_004552,MedicalClinic,MedicalClinic_4552,COMP_1141,1,1,9812.37,0,0.27,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004553,Claimant,Claimant_4553,COMP_1143,3,1,4922.46,0,0.29,0.0003604902667627974,9.711342483845788e-06,8.813669724541576e-82,4
VEH_004554,Vehicle,Vehicle_4554,COMP_1143,1,1,4922.46,0,0.29,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004555,Address,Address_4555,COMP_1143,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004556,Phone,Phone_4556,COMP_1143,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004557,RepairShop,RepairShop_4557,COMP_1143,1,1,4922.46,0,0.29,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004558,Broker,Broker_4558,COMP_1143,1,1,4922.46,0,0.29,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004559,Adjuster,Adjuster_4559,COMP_1144,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_004560,MedicalClinic,MedicalClinic_4560,COMP_1143,1,1,4922.46,0,0.29,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004561,Claimant,Claimant_4561,COMP_1145,3,1,7638.71,0,0.13,0.0003604902667627974,0.0,3.2588490856651205e-79,0
VEH_004562,Vehicle,Vehicle_4562,COMP_1145,1,1,7638.71,0,0.13,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADD_004563,Address,Address_4563,COMP_1145,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
PHO_004564,Phone,Phone_4564,COMP_1145,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
REP_004565,RepairShop,RepairShop_4565,COMP_1145,1,1,7638.71,0,0.13,0.0001201634222542658,0.0,2.2482732988560345e-79,0
BRO_004566,Broker,Broker_4566,COMP_1145,1,1,7638.71,0,0.13,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADJ_004567,Adjuster,Adjuster_4567,COMP_1146,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_004568,TowTruckCompany,TowTruckCompany_4568,COMP_1145,1,1,7638.71,0,0.13,0.0001201634222542658,0.0,2.2482732988560345e-79,0
WIT_004569,Witness,Witness_4569,COMP_1145,1,1,7638.71,0,0.13,0.0001201634222542658,0.0,2.2482732988560345e-79,0
CLA_004570,Claimant,Claimant_4570,COMP_1147,3,1,10365.56,0,0.23,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004571,Vehicle,Vehicle_4571,COMP_1147,1,1,10365.56,0,0.23,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004572,Address,Address_4572,COMP_1147,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004573,Phone,Phone_4573,COMP_1147,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004574,RepairShop,RepairShop_4574,COMP_1147,1,1,10365.56,0,0.23,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004575,Broker,Broker_4575,COMP_1147,1,1,10365.56,0,0.23,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004576,Adjuster,Adjuster_4576,COMP_1148,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_004577,TowTruckCompany,TowTruckCompany_4577,COMP_1147,1,1,10365.56,0,0.23,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004578,Claimant,Claimant_4578,COMP_1149,3,1,4558.38,0,0.35,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004579,Vehicle,Vehicle_4579,COMP_1149,1,1,4558.38,0,0.35,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004580,Address,Address_4580,COMP_1149,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004581,Phone,Phone_4581,COMP_1149,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004582,RepairShop,RepairShop_4582,COMP_1149,1,1,4558.38,0,0.35,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004583,Broker,Broker_4583,COMP_1149,1,1,4558.38,0,0.35,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004584,Adjuster,Adjuster_4584,COMP_1150,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_004585,TowTruckCompany,TowTruckCompany_4585,COMP_1149,1,1,4558.38,0,0.35,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004586,Claimant,Claimant_4586,COMP_1151,3,1,2218.58,0,0.18,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_004587,Vehicle,Vehicle_4587,COMP_1151,1,1,2218.58,0,0.18,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_004588,Address,Address_4588,COMP_1151,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_004589,Phone,Phone_4589,COMP_1151,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_004590,RepairShop,RepairShop_4590,COMP_1151,1,1,2218.58,0,0.18,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_004591,Broker,Broker_4591,COMP_1151,1,1,2218.58,0,0.18,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_004592,Adjuster,Adjuster_4592,COMP_1152,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_004593,Claimant,Claimant_4593,COMP_1153,3,1,2728.17,0,0.06,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004594,Vehicle,Vehicle_4594,COMP_1153,1,1,2728.17,0,0.06,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004595,Address,Address_4595,COMP_1153,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004596,Phone,Phone_4596,COMP_1153,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004597,RepairShop,RepairShop_4597,COMP_1153,1,1,2728.17,0,0.06,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004598,Broker,Broker_4598,COMP_1153,1,1,2728.17,0,0.06,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004599,Adjuster,Adjuster_4599,COMP_1154,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_004600,TowTruckCompany,TowTruckCompany_4600,COMP_1153,1,1,2728.17,0,0.06,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004601,Claimant,Claimant_4601,COMP_1155,3,1,3638.45,0,0.25,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004602,Vehicle,Vehicle_4602,COMP_1155,1,1,3638.45,0,0.25,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004603,Address,Address_4603,COMP_1155,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004604,Phone,Phone_4604,COMP_1155,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004605,RepairShop,RepairShop_4605,COMP_1155,1,1,3638.45,0,0.25,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004606,Broker,Broker_4606,COMP_1155,1,1,3638.45,0,0.25,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004607,Adjuster,Adjuster_4607,COMP_1156,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_004608,TowTruckCompany,TowTruckCompany_4608,COMP_1155,1,1,3638.45,0,0.25,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004609,Claimant,Claimant_4609,COMP_1157,3,1,6432.87,0,0.29,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004610,Vehicle,Vehicle_4610,COMP_1157,1,1,6432.87,0,0.29,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004611,Address,Address_4611,COMP_1157,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004612,Phone,Phone_4612,COMP_1157,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004613,RepairShop,RepairShop_4613,COMP_1157,1,1,6432.87,0,0.29,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004614,Broker,Broker_4614,COMP_1157,1,1,6432.87,0,0.29,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004615,Adjuster,Adjuster_4615,COMP_1158,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_004616,TowTruckCompany,TowTruckCompany_4616,COMP_1157,1,1,6432.87,0,0.29,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004617,Claimant,Claimant_4617,COMP_1159,3,1,23791.68,0,0.42,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_004618,Vehicle,Vehicle_4618,COMP_1159,1,1,23791.68,0,0.42,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_004619,Address,Address_4619,COMP_1159,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_004620,Phone,Phone_4620,COMP_1159,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_004621,RepairShop,RepairShop_4621,COMP_1159,1,1,23791.68,0,0.42,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_004622,Broker,Broker_4622,COMP_1159,1,1,23791.68,0,0.42,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_004623,Adjuster,Adjuster_4623,COMP_1160,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_004624,Claimant,Claimant_4624,COMP_1161,3,1,9316.64,0,0.38,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004625,Vehicle,Vehicle_4625,COMP_1161,1,1,9316.64,0,0.38,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004626,Address,Address_4626,COMP_1161,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004627,Phone,Phone_4627,COMP_1161,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004628,RepairShop,RepairShop_4628,COMP_1161,1,1,9316.64,0,0.38,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004629,Broker,Broker_4629,COMP_1161,1,1,9316.64,0,0.38,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004630,Adjuster,Adjuster_4630,COMP_1162,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_004631,TowTruckCompany,TowTruckCompany_4631,COMP_1161,1,1,9316.64,0,0.38,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004632,Claimant,Claimant_4632,COMP_1163,3,1,7844.02,0,0.37,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004633,Vehicle,Vehicle_4633,COMP_1163,1,1,7844.02,0,0.37,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004634,Address,Address_4634,COMP_1163,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004635,Phone,Phone_4635,COMP_1163,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004636,RepairShop,RepairShop_4636,COMP_1163,1,1,7844.02,0,0.37,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004637,Broker,Broker_4637,COMP_1163,1,1,7844.02,0,0.37,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004638,Adjuster,Adjuster_4638,COMP_1164,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_004639,MedicalClinic,MedicalClinic_4639,COMP_1163,1,1,7844.02,0,0.37,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004640,Claimant,Claimant_4640,COMP_1165,3,1,11405.65,0,0.4,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004641,Vehicle,Vehicle_4641,COMP_1165,1,1,11405.65,0,0.4,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004642,Address,Address_4642,COMP_1165,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004643,Phone,Phone_4643,COMP_1165,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004644,RepairShop,RepairShop_4644,COMP_1165,1,1,11405.65,0,0.4,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004645,Broker,Broker_4645,COMP_1165,1,1,11405.65,0,0.4,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004646,Adjuster,Adjuster_4646,COMP_1166,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_004647,Witness,Witness_4647,COMP_1165,1,1,11405.65,0,0.4,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004648,Claimant,Claimant_4648,COMP_1167,3,1,6355.22,0,0.3,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_004649,Vehicle,Vehicle_4649,COMP_1167,1,1,6355.22,0,0.3,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_004650,Address,Address_4650,COMP_1167,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_004651,Phone,Phone_4651,COMP_1167,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_004652,RepairShop,RepairShop_4652,COMP_1167,1,1,6355.22,0,0.3,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_004653,Broker,Broker_4653,COMP_1167,1,1,6355.22,0,0.3,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_004654,Adjuster,Adjuster_4654,COMP_1168,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_004655,Claimant,Claimant_4655,COMP_1169,3,1,3055.91,0,0.16,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004656,Vehicle,Vehicle_4656,COMP_1169,1,1,3055.91,0,0.16,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004657,Address,Address_4657,COMP_1169,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004658,Phone,Phone_4658,COMP_1169,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004659,RepairShop,RepairShop_4659,COMP_1169,1,1,3055.91,0,0.16,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004660,Broker,Broker_4660,COMP_1169,1,1,3055.91,0,0.16,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004661,Adjuster,Adjuster_4661,COMP_1170,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_004662,Witness,Witness_4662,COMP_1169,1,1,3055.91,0,0.16,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004663,Claimant,Claimant_4663,COMP_1171,3,1,16220.92,0,0.3,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004664,Vehicle,Vehicle_4664,COMP_1171,1,1,16220.92,0,0.3,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004665,Address,Address_4665,COMP_1171,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004666,Phone,Phone_4666,COMP_1171,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004667,RepairShop,RepairShop_4667,COMP_1171,1,1,16220.92,0,0.3,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004668,Broker,Broker_4668,COMP_1171,1,1,16220.92,0,0.3,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004669,Adjuster,Adjuster_4669,COMP_1172,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_004670,Witness,Witness_4670,COMP_1171,1,1,16220.92,0,0.3,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004671,Claimant,Claimant_4671,COMP_1173,3,1,14484.45,0,0.27,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_004672,Vehicle,Vehicle_4672,COMP_1173,1,1,14484.45,0,0.27,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_004673,Address,Address_4673,COMP_1173,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_004674,Phone,Phone_4674,COMP_1173,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_004675,RepairShop,RepairShop_4675,COMP_1173,1,1,14484.45,0,0.27,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_004676,Broker,Broker_4676,COMP_1173,1,1,14484.45,0,0.27,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_004677,Adjuster,Adjuster_4677,COMP_1174,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_004678,Claimant,Claimant_4678,COMP_1175,3,1,7494.05,0,0.13,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004679,Vehicle,Vehicle_4679,COMP_1175,1,1,7494.05,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004680,Address,Address_4680,COMP_1175,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004681,Phone,Phone_4681,COMP_1175,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004682,RepairShop,RepairShop_4682,COMP_1175,1,1,7494.05,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004683,Broker,Broker_4683,COMP_1175,1,1,7494.05,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004684,Adjuster,Adjuster_4684,COMP_1176,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_004685,Witness,Witness_4685,COMP_1175,1,1,7494.05,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004686,Claimant,Claimant_4686,COMP_1177,3,1,5004.73,0,0.53,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004687,Vehicle,Vehicle_4687,COMP_1177,1,1,5004.73,0,0.53,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004688,Address,Address_4688,COMP_1177,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004689,Phone,Phone_4689,COMP_1177,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004690,RepairShop,RepairShop_4690,COMP_1177,1,1,5004.73,0,0.53,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004691,Broker,Broker_4691,COMP_1177,1,1,5004.73,0,0.53,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004692,Adjuster,Adjuster_4692,COMP_1178,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_004693,Witness,Witness_4693,COMP_1177,1,1,5004.73,0,0.53,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004694,Claimant,Claimant_4694,COMP_1179,3,1,7456.19,0,0.17,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004695,Vehicle,Vehicle_4695,COMP_1179,1,1,7456.19,0,0.17,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004696,Address,Address_4696,COMP_1179,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004697,Phone,Phone_4697,COMP_1179,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004698,RepairShop,RepairShop_4698,COMP_1179,1,1,7456.19,0,0.17,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004699,Broker,Broker_4699,COMP_1179,1,1,7456.19,0,0.17,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004700,Adjuster,Adjuster_4700,COMP_1180,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_004701,Witness,Witness_4701,COMP_1179,1,1,7456.19,0,0.17,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004702,Claimant,Claimant_4702,COMP_1181,3,1,11231.26,0,0.24,0.0003604902667627974,0.0,3.2588490856651205e-79,0
VEH_004703,Vehicle,Vehicle_4703,COMP_1181,1,1,11231.26,0,0.24,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADD_004704,Address,Address_4704,COMP_1181,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
PHO_004705,Phone,Phone_4705,COMP_1181,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
REP_004706,RepairShop,RepairShop_4706,COMP_1181,1,1,11231.26,0,0.24,0.0001201634222542658,0.0,2.2482732988560345e-79,0
BRO_004707,Broker,Broker_4707,COMP_1181,1,1,11231.26,0,0.24,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADJ_004708,Adjuster,Adjuster_4708,COMP_1182,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_004709,TowTruckCompany,TowTruckCompany_4709,COMP_1181,1,1,11231.26,0,0.24,0.0001201634222542658,0.0,2.2482732988560345e-79,0
WIT_004710,Witness,Witness_4710,COMP_1181,1,1,11231.26,0,0.24,0.0001201634222542658,0.0,2.2482732988560345e-79,0
CLA_004711,Claimant,Claimant_4711,COMP_1183,3,1,1608.06,0,0.04,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004712,Vehicle,Vehicle_4712,COMP_1183,1,1,1608.06,0,0.04,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004713,Address,Address_4713,COMP_1183,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004714,Phone,Phone_4714,COMP_1183,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004715,RepairShop,RepairShop_4715,COMP_1183,1,1,1608.06,0,0.04,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004716,Broker,Broker_4716,COMP_1183,1,1,1608.06,0,0.04,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004717,Adjuster,Adjuster_4717,COMP_1184,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_004718,MedicalClinic,MedicalClinic_4718,COMP_1183,1,1,1608.06,0,0.04,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004719,Claimant,Claimant_4719,COMP_1185,3,1,5297.11,0,0.22,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004720,Vehicle,Vehicle_4720,COMP_1185,1,1,5297.11,0,0.22,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004721,Address,Address_4721,COMP_1185,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004722,Phone,Phone_4722,COMP_1185,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004723,RepairShop,RepairShop_4723,COMP_1185,1,1,5297.11,0,0.22,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004724,Broker,Broker_4724,COMP_1185,1,1,5297.11,0,0.22,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004725,Adjuster,Adjuster_4725,COMP_1186,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_004726,Witness,Witness_4726,COMP_1185,1,1,5297.11,0,0.22,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004727,Claimant,Claimant_4727,COMP_1187,3,1,8672.69,0,0.48,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_004728,Vehicle,Vehicle_4728,COMP_1187,1,1,8672.69,0,0.48,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004729,Address,Address_4729,COMP_1187,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004730,Phone,Phone_4730,COMP_1187,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_004731,RepairShop,RepairShop_4731,COMP_1187,1,1,8672.69,0,0.48,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_004732,Broker,Broker_4732,COMP_1187,1,1,8672.69,0,0.48,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_004733,Adjuster,Adjuster_4733,COMP_1188,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_004734,Witness,Witness_4734,COMP_1187,1,1,8672.69,0,0.48,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_004735,Claimant,Claimant_4735,COMP_1189,3,1,997.49,0,0.08,0.0003604902667627974,2.4035572647518325e-06,8.813669724541576e-82,0
VEH_004736,Vehicle,Vehicle_4736,COMP_1189,1,1,997.49,0,0.08,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_004737,Address,Address_4737,COMP_1189,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_004738,Phone,Phone_4738,COMP_1189,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
